old_circuit_id,new_circuit_id,tipo,status,final_status,modem,plan,mac_address,city,latitude,longitude,state,terminal_id,created_at,terminated_at
PISI000333,PISI000333,escola,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Lagoa de São Francisco,-4.3902997970581055,-41.60940170288086,PI,FTB-005485,2019-05-31,2024-05-31
PISI000346,PISI000346,escola,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Monte Alegre do Piauí,-9.583100318908691,-44.80440139770508,PI,FTB-008770,2019-07-31,2024-07-31
PISI000306,PISF000433,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCB1C370,São Braz do Piauí,-9.053299903869627,-42.94309997558594,PI,FTB-008853,2019-08-02,2024-08-02
PISI000298,PISI000298,escola,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Parnaguá,-10.533599853515623,-44.59189987182617,PI,FTB-008832,2019-08-01,2024-08-01
ACSI000041,ACSI000041,escola,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Rio Branco,-10.051899909973145,-67.76080322265625,AC,FTB-006151,2019-06-10,2024-06-10
CESI000444,CESF000163,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC94AB90,,-5.401649951934815,-40.31407165527344,CE,FTB-005770,2019-06-05,2024-06-05
MTSI000170,MTSI000170,escola,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Itiquira,-17.385000228881836,-54.76390075683594,MT,FTB-006139,2019-06-10,2024-06-10
PISI000345,PISI000345,escola,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Alvorada do Gurguéia,-8.586400032043457,-44.0,PI,FTB-008329,2019-07-23,2024-07-23
ACSI000046,ACSI000046,escola,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Porto Acre,-9.728599548339844,-67.70079803466797,AC,FTB-007278,2019-07-01,2024-07-01
ACSI000047,ACSI000047,escola,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Capixaba,-10.374199867248535,-67.79109954833984,AC,FTB-007699,2019-07-09,2024-07-09
MTSI000168,MTSI000168,escola,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Tabaporã,-11.308899879455566,-56.27640151977539,MT,FTB-009069,2019-08-12,2024-08-12
ACSI000042,ACSI000042,escola,Will Not Migrate,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Senador Guiomard,-10.150799751281738,-67.73580169677734,AC,FTB-007364,2019-07-02,2024-07-02
ACSI000048,ACSI000048,escola,Other Providers,Terminated,SB2MODEM,0001-GESAC 10Mbps,NOT_AVAILABLE,Plácido de Castro,-10.072500228881836,-67.29419708251953,AC,FTB-007903,2019-07-12,2024-07-12
MTSI000167,MTSF000167,escola,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC459BBF,Sinop,-11.860799789428713,-55.509498596191406,MT,FTB-009201,2019-08-16,2024-08-16
PISI000304,PISF000138,escola,Migração,Ativo,SB2PLUSMODEM,0041-GESAC2 400 (SB2+),00A0BC78F560,,-9.352778434753418,-42.59388732910156,PI,FTB-008030,2019-07-16,2024-07-16
CESI001185,CESI001185,escola,Will Not Migrate,Bloqueados,SB2MODEM,0009-Telebras Plan 3 - 20Mbps,00A0BC46C045,Mauriti,-7.308800220489502,-38.643699645996094,CE,FTB-010021,2019-11-06,2024-11-06
CESI001212,CESF000260,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC9447CC,,-4.971470832824707,-39.01533126831055,CE,FTB-010407,2019-11-14,2024-11-14
CESI001320,CESF000484,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCC45C68,Granjeiro,-6.90941333770752,-39.26049041748047,Ceará,FTB-014971,2021-10-11,2026-10-11
CESI001328,CESF000444,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC62D5A0,Canindé,-4.359469890594482,-39.31232833862305,CE,FTB-014950,2021-10-06,2026-10-06
CESI001352,CESI001352,escola,Will Not Migrate,Bloqueados,SB2MODEM,0009-Telebras Plan 3 - 20Mbps,00A0BC3CC038,Independência,-5.193649291992188,-40.27027130126953,CE,FTB-016431,2022-03-23,2027-03-23
ALSI001053,ALSF000065,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC8F6BE8,,-8.909500122070312,-35.725311279296875,AL,FTB-016534,2022-03-25,2027-03-25
ALSI001045,ALSF000004,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC8E7C40,Campo Grande,-9.957828521728516,-36.79091644287109,AL,FTB-017262,2022-04-20,2027-04-20
ALSI001044,ALSF000003,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA7E9D4,Campo Grande,-9.987297058105469,-36.8146858215332,AL,FTB-017312,2022-04-21,2027-04-21
ALSI001049,ALSF000006,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC948040,Campo Grande,-10.015953063964844,-36.75579833984375,AL,FTB-017279,2022-04-20,2027-04-20
ALSI001046,ALSF000005,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9422F4,Campo Grande,-9.948630332946776,-36.71017456054688,AL,FTB-017267,2022-04-20,2027-04-20
PASI003902,PASF001389,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC9EDE30,,-1.083432912826538,-47.02293014526367,PA,FTB-022051,2022-08-09,2027-08-09
RNSI000689,RNSF000052,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA16D2C,Lagoa D'Anta,-6.414155006408691,-35.571319580078125,RN,FTB-016747,2022-04-06,2027-04-06
RNSI000672,RNSF000296,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8F7238,Januário Cicco,-6.152759075164795,-35.567630767822266,RN,FTB-016709,2022-04-05,2027-04-05
RNSI000671,RNSF000036,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA17534,Januário Cicco,-6.197395324707031,-35.619415283203125,RN,FTB-016707,2022-04-05,2027-04-05
RNSI000670,RNSF000035,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB6E574,Januário Cicco,-6.178074836730957,-35.65550231933594,RN,FTB-016743,2022-04-06,2027-04-06
RNSI000669,RNSF000034,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA16DB4,Januário Cicco,-6.143030643463135,-35.628562927246094,RN,FTB-016706,2022-04-05,2027-04-05
BASI003275,BASF001481,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC948EB8,Barra,-11.089500427246094,-43.14236831665039,BA,FTB-017296,2022-04-21,2027-04-21
BASI003279,BASF001482,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA50E7C,Barra,-10.657219886779783,-43.100830078125,BA,FTB-016939,2022-04-12,2027-04-12
BASI003354,BASF001484,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC98194C,Barra,-11.089500427246094,-43.14236831665039,BA,FTB-017341,2022-04-22,2027-04-22
BASI003346,BASF000011,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9E8228,Alagoinhas,-12.26486587524414,-38.470970153808594,BA,FTB-017587,2022-04-27,2027-04-27
BASI003344,BASF000528,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC944368,Teolândia,-13.602519989013672,-39.49134063720703,BA,FTB-017634,2022-04-28,2027-04-28
BASI003342,BASF001989,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA4B454,Alagoinhas,-11.99172019958496,-38.3715705871582,BA,FTB-016710,2022-04-05,2027-04-05
BASI003268,BASF001480,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8E5D08,Barra,-11.089500427246094,-43.14236831665039,BA,FTB-016994,2022-04-13,2027-04-13
BASI003267,BASF001479,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA4CA8C,Barra,-11.089500427246094,-43.14236831665039,BA,FTB-017295,2022-04-21,2027-04-21
BASI002951,BASF001333,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC8F4F18,Barra,-11.089500427246094,-43.14236831665039,BA,FTB-017340,2022-04-22,2027-04-22
BASI002949,BASF001864,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA1A354,Teolândia,-13.602519989013672,-39.49134063720703,BA,FTB-017792,2022-04-30,2027-04-30
BASI003312,BASF001483,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC707AF4,Barra,-11.089500427246094,-43.14236831665039,BA,FTB-016940,2022-04-12,2027-04-12
BASI003254,BASF001478,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA49350,Barra,-10.621939659118652,-42.9574089050293,BA,FTB-017233,2022-04-20,2027-04-20
BASI002912,BASI002912,escola,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0017-Telebras SB2+ - 10Mbps,00A0BC8E49A8,Alagoinhas,-12.237241744995115,-38.48001480102539,BA,FTB-016993,2022-04-13,2027-04-13
BASI003033,BASI003033,escola,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0017-Telebras SB2+ - 10Mbps,00A0BCA1E884,Barra,-11.089500427246094,-43.14236831665039,BA,FTB-017153,2022-04-19,2027-04-19
BASI003007,BASI003007,escola,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0017-Telebras SB2+ - 10Mbps,00A0BCA8A3D0,Alagoinhas,-12.136520385742188,-38.41933059692383,BA,FTB-016941,2022-04-12,2027-04-12
BASI002755,BASF000237,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC981634,Gandu,-13.790289878845217,-39.4940185546875,BA,FTB-016942,2022-04-12,2027-04-12
BASI002621,BASF001331,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC97DA60,Barra,-10.545989990234377,-43.09967041015625,BA,FTB-016992,2022-04-13,2027-04-13
BASI002593,BASI002593,escola,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0017-Telebras SB2+ - 10Mbps,00A0BC97FA70,Barra,-10.98826026916504,-43.06351089477539,BA,FTB-017217,2022-04-20,2027-04-20
BASI002808,BASF000542,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA4F8A4,Una,-15.293530464172363,-39.075340270996094,BA,FTB-016744,2022-04-06,2027-04-06
BASI002899,BASF001332,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA4CAC0,Barra,-11.089500427246094,-43.14236831665039,BA,FTB-017331,2022-04-22,2027-04-22
BASI002984,BASI002984,escola,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0017-Telebras SB2+ - 10Mbps,00A0BCA4FC2C,Aramari,-12.027851104736328,-38.5869026184082,BA,FTB-017482,2022-04-26,2027-04-26
BASI002747,BASF000529,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA4EB44,Teolândia,-13.602519989013672,-39.49134063720703,BA,FTB-017744,2022-04-29,2027-04-29
BASI002705,BASF001990,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCAE61F0,Alagoinhas,-12.053196907043455,-38.3612174987793,BA,FTB-016881,2022-04-11,2027-04-11
BASI002665,BASF001485,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA8A988,Barra,-11.089500427246094,-43.14236831665039,BA,FTB-016943,2022-04-12,2027-04-12
BASI002594,BASF001330,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC6B90F8,Barra,-11.089500427246094,-43.14236831665039,BA,FTB-017338,2022-04-22,2027-04-22
BASI002592,BASF001329,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9E67FC,Barra,-11.05033016204834,-43.119140625,BA,FTB-017232,2022-04-20,2027-04-20
BASI002582,BASF000004,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCAD48D8,Alagoinhas,-12.23472499847412,-38.50556564331055,BA,FTB-016990,2022-04-13,2027-04-13
BASI002809,BASI002809,escola,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0017-Telebras SB2+ - 10Mbps,00A0BC9EC770,Una,-15.293530464172363,-39.075340270996094,BA,FTB-012202,2022-06-06,2027-06-06
BASI002797,BASF001863,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC9EE0D8,Teolândia,-13.537500381469728,-39.56583023071289,BA,FTB-017718,2022-04-29,2027-04-29
RNSI000806,RNSF000100,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB1A67C,Serra de São Bento,-6.417479991912842,-35.70431137084961,RN,FTB-016823,2022-04-08,2027-04-08
BASI002365,BASF000236,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB6FEEC,Gandu,-13.74452018737793,-39.48733901977539,BA,FTB-016876,2022-04-11,2027-04-11
BASI002364,BASF000235,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC980968,Gandu,-13.74452018737793,-39.48733901977539,BA,FTB-016970,2022-04-13,2027-04-13
RNSI000805,RNSF000099,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9E8A08,Serra de São Bento,-6.417479991912842,-35.70431137084961,RN,FTB-016824,2022-04-08,2027-04-08
RNSI000804,RNSF000098,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA4AA18,Serra de São Bento,-6.417479991912842,-35.70431137084961,RN,FTB-016825,2022-04-08,2027-04-08
RNSI000744,RNSF000404,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA4FF6C,Monte das Gameleiras,-6.4414801597595215,-35.78330993652344,RN,FTB-016765,2022-04-07,2027-04-07
RNSI000743,RNSF000061,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCA1D9E0,Monte das Gameleiras,-6.4414801597595215,-35.78330993652344,RN,FTB-016763,2022-04-07,2027-04-07
ACSI000420,ACSI000420,escola,Other Providers,Bloqueados,SB2MODEM,0009-Telebras Plan 3 - 20Mbps,00A0BC3D9A3A,Brasiléia,-11.013689041137695,-68.74537658691406,AC,FTB-016864,2022-04-10,2027-04-10
ACSI000426,ACSF000118,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCAE1304,,-9.431859970092772,-71.88092041015625,AC,FTB-017231,2022-04-20,2027-04-20
ACSI000403,ACSI000403,escola,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3DDD2E,Brasiléia,-11.013689041137695,-68.74537658691406,AC,FTB-016875,2022-04-11,2027-04-11
ACSI000398,ACSF000258,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC97D8D4,Santa Rosa do Purus,-9.433460235595703,-70.49352264404297,AC,FTB-017294,2022-04-21,2027-04-21
ACSI000406,ACSI000406,escola,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC43BDFA,Epitaciolândia,-11.029470443725586,-68.74150848388672,AC,FTB-016826,2022-04-08,2027-04-08
ACSI000399,ACSI000399,escola,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BC946BFC,Santa Rosa do Purus,-9.433460235595703,-70.49352264404297,AC,FTB-017424,2022-04-24,2027-04-24
ACSI000412,ACSI000412,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC45E72B,Santa Rosa do Purus,-9.433460235595703,-70.49352264404297,AC,FTB-017588,2022-04-27,2027-04-27
ACSI000419,ACSF000004,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA1D3BC,,-10.938055992126465,-69.56555938720703,AC,FTB-017005,2022-04-14,2027-04-14
ACSI000433,ACSF000144,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC75FCC4,,-8.950037956237793,-72.78871154785156,AC,FTB-017230,2022-04-20,2027-04-20
ACSI000434,ACSI000434,escola,Will Not Migrate,Bloqueados,SB2MODEM,0009-Telebras Plan 3 - 20Mbps,00A0BC48DFC4,Santa Rosa do Purus,-9.433460235595703,-70.49352264404297,AC,FTB-017229,2022-04-20,2027-04-20
ACSI000435,ACSF000272,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC949758,,-9.329148292541504,-68.63789367675781,AC,FTB-016877,2022-04-11,2027-04-11
ACSI000427,ACSI000427,escola,Other Providers,Bloqueados,SB2MODEM,0009-Telebras Plan 3 - 20Mbps,00A0BC368AF7,Epitaciolândia,-11.029470443725586,-68.74150848388672,AC,FTB-016857,2022-04-09,2027-04-09
ACSI000462,ACSI000462,escola,Other Providers,Bloqueados,SB2MODEM,0009-Telebras Plan 3 - 20Mbps,00A0BC34D3CA,Xapuri,-10.652460098266602,-68.50450897216797,AC,FTB-016766,2022-04-07,2027-04-07
ACSI000464,ACSI000464,escola,Will Not Migrate,Bloqueados,SB2MODEM,0009-Telebras Plan 3 - 20Mbps,00A0BC3FBA98,Manoel Urbano,-8.839460372924805,-69.26051330566406,AC,FTB-017227,2022-04-20,2027-04-20
ACSI000397,ACSF000300,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCAE3A0C,Sena Madureira,-9.06645965576172,-68.65750885009766,AC,FTB-016998,2022-04-14,2027-04-14
ACSI000401,ACSF000259,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCA49FC0,Santa Rosa do Purus,-9.433460235595703,-70.49352264404297,AC,FTB-017337,2022-04-22,2027-04-22
ACSI000395,ACSF000143,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCA200B4,Marechal Thaumaturgo,-8.941459655761719,-72.79251861572266,AC,FTB-017400,2022-04-23,2027-04-23
ACSI000402,ACSF000260,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCA189B0,Santa Rosa do Purus,-9.433460235595703,-70.49352264404297,AC,FTB-017226,2022-04-20,2027-04-20
ACSI000410,ACSI000410,escola,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3127A8,Sena Madureira,-9.06645965576172,-68.65750885009766,AC,FTB-016936,2022-04-12,2027-04-12
ACSI000411,ACSF000270,escola,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC488D41,Sena Madureira,-9.06645965576172,-68.65750885009766,AC,FTB-019363,2022-05-25,2027-05-25
ACSI000414,ACSI000414,escola,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC397F89,Brasiléia,-11.013689041137695,-68.74537658691406,AC,FTB-016828,2022-04-08,2027-04-08
ACSI000416,ACSF000314,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BCA86C24,,-10.654534339904783,-68.50284576416016,AC,FTB-016767,2022-04-07,2027-04-07
ACSI000417,ACSI000417,escola,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC32C140,Sena Madureira,-9.06645965576172,-68.65750885009766,AC,FTB-016915,2022-04-12,2027-04-12
ACSI000449,ACSF000315,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCA48BE8,Xapuri,-10.652460098266602,-68.50450897216797,AC,FTB-016768,2022-04-07,2027-04-07
ACSI000442,ACSF000273,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC8F5898,Sena Madureira,-9.06645965576172,-68.65750885009766,AC,FTB-017004,2022-04-14,2027-04-14
ACSI000452,ACSI000452,escola,Will Not Migrate,Bloqueados,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BC8F737C,Marechal Thaumaturgo,-8.941459655761719,-72.79251861572266,AC,FTB-017154,2022-04-19,2027-04-19
ACSI000445,ACSF000020,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCA1EE68,Brasiléia,-11.013689041137695,-68.74537658691406,AC,FTB-016856,2022-04-09,2027-04-09
ACSI000446,ACSF000021,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC9457DC,Brasiléia,-11.013689041137695,-68.74537658691406,AC,FTB-016854,2022-04-09,2027-04-09
ACSI000453,ACSF000145,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BCA1B424,Marechal Thaumaturgo,-8.941459655761719,-72.79251861572266,AC,FTB-017225,2022-04-20,2027-04-20
ACSI000454,ACSF000090,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC9E5744,Epitaciolândia,-11.029470443725586,-68.74150848388672,AC,FTB-016868,2022-04-10,2027-04-10
ACSI000459,ACSI000459,escola,Will Not Migrate,Terminated,SB2PLUSMODEM,0034-GESAC Brasil WiFi,00A0BC945B64,Sena Madureira,-9.06645965576172,-68.65750885009766,AC,FTB-017175,2024-09-24,2029-09-24
ACSI000460,ACSF000119,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC8F7A04,Jordão,-9.434459686279297,-71.884521484375,AC,FTB-017155,2022-04-19,2027-04-19
ESSI000736,ESSF000437,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC6DF098,Itaguaçu,-19.74277114868164,-40.90388870239258,Espírito Santo,FTB-016769,2022-04-07,2027-04-07
ESSI000737,ESSF000242,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC7829A4,,-19.80255126953125,-40.85636901855469,ES,FTB-016770,2022-04-07,2027-04-07
ESSI000739,ESSI000739,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC4721FE,Água Doce do Norte,-18.54754066467285,-40.9793586730957,ES,FTB-017061,2022-04-16,2027-04-16
PASI003220,PASF000259,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC752784,,-8.02947998046875,-50.03141021728516,PA,FTB-008605,2022-04-04,2027-04-04
PASI003254,PASF002126,escola,Migração,Ativo,SB2MODEM,0039-GESAC2 200,00A0BC450CC8,Pau D'Arco,-7.833479881286621,-50.044410705566406,PA,FTB-016746,2022-04-06,2027-04-06
PASI003239,PASI003239,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC3973EB,Cumaru do Norte,-7.825479984283447,-50.77341842651367,PA,FTB-016830,2022-04-08,2027-04-08
PASI003235,PASF000295,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BCB7F35C,,-6.748470783233643,-51.16141891479492,PA,FTB-016751,2022-04-06,2027-04-06
PASI003223,PASF000276,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC4F91E4,,-8.2584810256958,-49.265411376953125,PA,FTB-016748,2022-04-06,2027-04-06
PASI003187,PASF000230,escola,Migração,Ativo,SB2PLUSMODEM,0042-GESAC2 400 WIFI (SB2+),00A0BC9E5D5C,Novo Progresso,-7.147469997406006,-55.38243865966797,PA,FTB-016841,2022-04-08,2027-04-08
PASI003214,PASI003214,escola,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC302642,Trairão,-4.574460029602051,-55.94445037841797,PA,FTB-016829,2022-04-08,2027-04-08
PASI003265,PASI003265,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC452231,Rio Maria,-7.3114800453186035,-50.04840850830078,PA,FTB-016778,2022-04-07,2027-04-07
PASI003231,PASF000260,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC6E5FB4,,-8.02947998046875,-50.03141021728516,PA,FTB-016704,2022-04-05,2027-04-05
PASI003227,PASF000249,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC780600,,-7.147470951080322,-55.382442474365234,PA,FTB-016832,2022-04-08,2027-04-08
PASI003225,PASI003225,escola,Other Providers,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC37923C,Trairão,-4.574460029602051,-55.94445037841797,PA,FTB-016833,2022-04-08,2027-04-08
PASI003219,PASI003219,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC463853,Ulianópolis,-3.756459951400757,-47.50138854980469,PA,FTB-016834,2022-04-08,2027-04-08
PASI003217,PASF000614,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC94150C,,-0.2074975371360778,-50.533935546875,PA,FTB-016703,2022-04-05,2027-04-05
PASI003200,PASF000284,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC5583E0,,-6.645471096038818,-51.99542236328125,PA,FTB-016831,2022-04-08,2027-04-08
PASI003258,PASF000235,escola,Migração,Ativo,SB2MODEM,0039-GESAC2 200 (SB2+),00A0BC375BCE,Conceição do Araguaia,-8.258480072021484,-49.265411376953125,PA,FTB-016683,2022-04-04,2027-04-04
PASI003256,PASI003256,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC45EA1C,Redenção,-8.02947998046875,-50.03141021728516,PA,FTB-016698,2022-04-05,2027-04-05
PASI003195,PASF000721,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200,00A0BC750D94,Baião,-2.791450023651123,-49.67240905761719,PA,FTB-016750,2022-04-06,2027-04-06
PASI003255,PASI003255,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC45D044,Ulianópolis,-3.756459951400757,-47.50138854980469,PA,FTB-016835,2022-04-08,2027-04-08
PASI003241,PASI003241,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC44BF1B,Tucumã,-6.748469829559326,-51.16141891479492,PA,FTB-016772,2022-04-07,2027-04-07
PASI003250,PASF000253,escola,Migração,Ativo,SB2PLUSMODEM,0039-GESAC2 200 (SB2+),00A0BC9E8C24,,-7.833479881286621,-50.044410705566406,PA,FTB-016740,2022-04-06,2027-04-06
PASI003245,PASI003245,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC4AB3CA,Baião,-2.791450023651123,-49.67240905761719,PA,FTB-016738,2022-04-06,2027-04-06
PASI003232,PASI003232,escola,Will Not Migrate,Bloqueados,SB2MODEM,0001-GESAC 10Mbps,00A0BC4AC521,Paragominas,-2.995450019836426,-47.35338973999024,PA,FTB-016988,2022-04-13,2027-04-13
